pi,cpu,ram,temp,humidity,label
46.2,19,40,25,35,1
46.2,22.5,39,25,35,1
45.6,29.9,39,25,35,1
46.2,6.8,35,25,35,1
46.7,34.8,31,25,35,1
50.5,3.8,36,25,35,1
47.8,36.7,32,25,35,1
46.2,22,34,25,35,1
46.7,37,37,25,35,1
49.9,1.4,35,25,35,1
46.2,27.4,31,25,35,1
47.2,38.9,31,25,35,1
46.2,23.2,31,25,35,1
46.2,3.3,38,25,35,1
49.4,17.9,40,25,35,1
46.2,28.1,34,25,35,1
46.2,33,33,25,35,1
46.2,16,39,25,35,1
46.2,15.8,31,25,35,1
46.2,13.4,35,25,35,1
47.8,28.9,31,25,35,1
47.8,25.1,34,25,35,1
46.2,3.3,32,25,35,1
47.2,18.4,30,25,35,1
46.2,4.6,30,25,35,1
46.2,35.4,35,25,35,1
46.7,24.5,37,25,35,1
47.2,5.7,33,25,35,1
46.7,15.9,38,25,35,1
47.2,2.5,37,25,35,1
47.2,13.1,32,25,35,1
46.7,18.1,40,25,35,1
46.2,31.1,32,25,35,1
49.4,12.6,34,25,35,1
47.8,38.2,32,25,35,1
46.7,28.7,34,25,35,1
49.9,7.5,32,25,35,1
47.8,29.4,32,25,35,1
47.2,6.8,40,25,35,1
47.2,30.5,34,25,35,1
47.2,15.2,31,25,35,1
51.5,33.7,31,25,35,1
46.2,2.8,39,25,35,1
46.2,8.2,34,25,35,1
46.2,28.7,39,25,35,1
46.7,8,36,25,35,1
46.2,38.8,38,25,35,1
47.2,6.6,37,25,35,1
47.2,30.6,35,25,35,1
47.2,21.4,31,25,35,1
50.5,28.2,31,25,35,1
47.2,36.8,34,25,35,1
47.2,32,39,25,35,1
47.8,34.4,38,25,35,1
46.2,19.8,36,25,35,1
47.2,9.6,39,25,35,1
47.2,7.5,35,25,35,1
47.2,20.7,38,25,35,1
47.2,8.5,35,25,35,1
46.2,13.7,39,25,35,1
46.2,14.4,31,25,35,1
46.2,8.4,38,25,35,1
46.2,8.2,34,25,35,1
46.2,25,37,25,35,1
46.2,19.7,33,25,35,1
46.2,3.2,31,25,35,1
46.7,39.1,37,25,35,1
47.2,35.6,32,25,35,1
47.2,24.7,33,25,35,1
46.7,31.3,36,25,35,1
46.7,38.9,33,25,35,1
46.7,35.9,30,25,35,1
46.7,17.6,37,25,35,1
47.2,8.1,36,25,35,1
47.2,8,33,25,35,1
46.2,25.9,34,25,35,1
47.2,37.4,33,25,35,1
46.7,24,33,25,35,1
46.2,39.8,30,25,35,1
46.2,3.2,32,25,35,1
46.2,16.6,39,25,35,1
46.2,32.5,40,25,35,1
46.2,30.6,34,25,35,1
46.7,14.8,39,25,35,1
46.2,2.1,37,25,35,1
47.2,29.9,31,25,35,1
49.4,34.2,31,25,34,1
46.2,23.3,30,25,34,1
46.2,2.8,38,24,35,1
46.2,3.6,34,24,35,1
47.8,22.9,36,25,35,1
47.2,27,33,25,34,1
46.2,23.4,34,25,35,1
46.2,15.2,40,24,35,1
46.2,33.3,36,24,35,1
46.7,36.5,39,24,35,1
46.2,25.4,33,24,35,1
46.7,20.6,37,24,35,1
46.2,22.3,30,24,35,1
46.2,27.8,32,24,35,1
46.2,39,40,24,35,1
46.2,23.3,33,24,35,1
46.2,9,34,24,35,1
46.2,0.1,36,24,35,1
46.2,28.2,33,24,35,1
49.4,36.5,33,25,35,1
46.2,26.7,36,24,35,1
46.7,31.2,34,25,35,1
46.2,2.8,34,24,34,1
46.7,36.9,31,25,35,1
47.2,0.4,36,24,35,1
46.2,32,33,24,34,1
46.2,35.8,32,25,35,1
46.2,21.1,34,24,35,1
47.2,22.8,37,25,35,1
46.7,29.1,36,25,35,1
46.2,22,38,25,35,1
46.2,33.6,34,24,34,1
46.2,22.3,35,25,35,1
46.2,26.1,36,24,35,1
47.2,19.8,34,24,35,1
46.2,9.8,38,24,35,1
46.2,12.1,34,24,35,1
46.7,24.5,33,25,35,1
46.7,12.3,37,24,34,1
46.2,2.2,36,24,35,1
46.2,14.9,39,25,35,1
46.2,7.4,40,24,35,1
47.8,5.7,40,24,35,1
46.2,14.3,37,24,35,1
46.7,34.8,32,24,35,1
46.2,10.7,30,24,35,1
48.3,11.5,36,24,35,1
46.2,5.5,37,24,35,1
46.2,10.8,38,24,35,1
46.2,4.3,30,24,35,1
46.2,0.1,30,24,35,1
46.2,23.9,31,24,35,1
46.2,11.7,37,25,35,1
47.2,35.5,34,24,35,1
46.7,21.4,33,24,35,1
46.2,39.4,39,24,35,1
47.2,24.6,31,24,36,1
46.2,7.9,30,24,36,1
46.2,39.1,30,24,36,1
46.2,24.3,34,24,36,1
46.2,6.3,36,24,36,1
46.2,38.6,31,24,36,1
47.2,6.5,40,24,36,1
46.2,18.6,40,24,36,1
46.2,6.8,31,24,36,1
46.2,35.7,39,24,36,1
46.2,20.9,34,25,36,1
46.2,3.4,37,24,36,1
47.2,17.5,35,24,36,1
46.2,6.5,32,24,36,1
46.2,4.9,39,24,36,1
46.2,7.5,40,24,36,1
49.4,36.8,37,24,36,1
46.7,17.3,33,24,36,1
46.7,2,39,24,36,1
46.2,2,36,24,36,1
46.2,27.8,31,24,36,1
46.2,19.2,34,24,36,1
46.2,36.5,30,24,36,1
46.2,13.6,30,24,36,1
47.2,17.1,36,24,36,1
47.2,19.2,30,24,36,1
48.3,34.2,36,24,36,1
46.2,15.2,39,24,36,1
46.2,31.6,34,24,36,1
46.2,32.8,37,24,36,1
46.2,30.3,31,24,36,1
46.2,38.9,40,24,36,1
46.2,23.8,34,24,36,1
47.2,26.6,35,24,36,1
46.7,11.1,40,24,36,1
46.2,15,36,24,36,1
46.2,23.5,38,24,36,1
46.2,13.8,36,24,36,1
46.2,12.3,34,24,36,1
46.2,17.5,36,24,36,1
46.2,16,38,24,36,1
46.2,10.6,33,24,36,1
47.2,28.6,37,24,36,1
47.2,7.6,40,24,36,1
46.2,24.6,37,24,36,1
46.2,23.3,39,24,36,1
46.2,30.5,36,24,35,1
47.2,26.6,32,24,36,1
47.2,38.9,34,24,36,1
46.7,8.6,36,24,36,1
47.2,7.9,30,24,35,1
47.2,20.2,33,24,36,1
46.7,4.3,31,24,36,1
46.7,19.4,34,24,36,1
46.7,17,34,24,36,1
46.7,3.2,32,24,35,1
46.2,39.1,36,24,36,1
46.2,5.5,36,24,36,1
46.2,18.3,38,24,35,1
46.2,22.6,40,24,36,1
45.6,7.8,31,24,35,1
46.7,36.8,30,24,35,1
46.7,8.6,34,24,36,1
46.2,2.2,34,24,35,1
46.2,9.1,33,24,35,1
46.2,18.9,39,24,36,1
46.2,39.2,37,24,36,1
46.2,22.1,37,24,35,1
47.2,11.5,37,24,36,1
46.2,28.5,38,24,36,1
47.2,3.5,39,24,35,1
46.7,34.6,38,24,36,1
46.7,30.5,30,24,36,1
50.5,38.3,38,24,36,1
48.9,23.4,37,24,35,1
46.2,22.1,39,24,35,1
48.3,29.7,32,24,36,1
46.2,34.7,37,24,35,1
47.2,12.2,40,24,36,1
47.2,37.5,35,24,36,1
46.2,30.2,39,24,35,1
46.2,9.9,40,24,35,1
46.2,1.4,35,24,35,1
46.7,34.1,31,24,36,1
46.2,15.8,31,24,35,1
46.2,4.1,33,24,35,1
46.2,3,39,24,36,1
46.2,3,31,24,35,1
47.2,29.7,34,24,35,1
46.7,33,30,24,35,1
46.2,5.8,37,24,35,1
46.2,3.6,35,24,35,1
46.2,24.8,38,24,35,1
45.6,3.3,40,24,35,1
46.2,0.5,34,24,36,1
46.2,29.9,30,24,35,1
46.2,37.7,38,24,35,1
49.4,33.9,37,24,35,1
47.8,20.3,38,24,35,1
47.2,0.7,34,24,35,1
46.2,39.3,36,24,35,1
45.6,22.8,31,24,35,1
45.6,35.9,32,24,35,1
48.9,3.6,37,24,35,1
46.7,22.4,36,24,35,1
47.2,32.5,33,24,35,1
47.2,12.8,40,24,35,1
46.7,29.3,39,24,35,1
47.2,20.8,37,24,35,1
46.2,2.5,32,24,35,1
46.2,24.1,31,24,35,1
46.2,3.9,35,24,34,1
46.2,30.7,35,24,35,1
46.2,23.8,32,24,35,1
45.6,14.3,40,24,34,1
46.2,4.2,31,24,35,1
46.2,2.4,36,24,35,1
46.2,20,30,24,35,1
45.6,22.4,32,24,35,1
47.2,40,32,24,35,1
46.2,19.5,34,24,35,1
45.6,2.4,38,24,35,1
46.2,35.2,39,24,35,1
46.2,30.6,38,24,35,1
46.7,17.8,30,24,35,1
47.8,23.3,35,24,35,1
46.2,35.3,35,24,35,1
46.2,25.6,31,24,35,1
46.2,30,31,24,35,1
46.2,34.4,33,24,35,1
46.2,18.6,39,24,35,1
46.2,2.8,39,24,35,1
46.2,16.9,31,24,35,1
46.2,9.5,34,24,35,1
46.2,8.9,33,24,35,1
46.2,34.8,33,24,35,1
46.2,38.1,30,24,35,1
46.2,14.5,38,24,35,1
46.2,18.7,34,24,35,1
46.2,9.1,36,24,35,1
46.2,33.7,38,24,35,1
46.2,34.5,40,24,35,1
49.4,32.7,32,24,35,1
47.8,27.1,37,24,35,1
46.2,24.8,33,24,35,1
46.2,16.3,36,24,36,1
46.2,13.4,32,24,35,1
49.4,20.7,34,24,35,1
46.2,36.5,31,24,36,1
46.2,37,33,24,35,1
46.2,21.6,33,24,36,1
46.7,29.8,39,24,36,1
49.4,4.7,37,24,36,1
47.8,2.3,31,24,36,1
46.7,29.2,34,24,36,1
45.6,23.1,33,24,36,1
45.6,12,32,24,36,1
45.6,36.7,33,24,36,1
46.2,17.3,34,24,35,1
47.2,39.7,37,24,36,1
46.2,21.3,36,24,36,1
46.7,12.6,38,24,36,1
46.2,29,40,24,36,1
46.2,5.3,38,24,36,1
46.2,16,30,24,36,1
46.7,3.3,33,24,36,1
46.2,32,39,24,36,1
46.2,5.3,35,24,36,1
46.2,28.4,37,24,36,1
46.2,5,32,24,36,1
48.3,29.7,39,24,36,1
46.2,19.7,32,24,36,1
46.2,21.9,35,24,37,1
46.7,15.5,38,24,36,1
47.2,35.9,30,24,36,1
47.2,8.9,36,24,36,1
46.7,25.8,33,24,36,1
46.2,31,30,24,36,1
47.2,5.1,38,24,37,1
46.2,26.1,40,24,37,1
46.2,37.7,30,25,37,1
47.2,3.8,37,24,37,1
46.7,18.3,30,24,37,1
46.2,18.3,30,24,37,1
46.2,30.9,40,24,37,1
46.2,30.3,31,25,37,1
47.2,1.7,38,24,37,1
46.2,29.4,32,25,37,1
46.2,27.4,30,25,37,1
46.7,29.7,40,24,37,1
46.2,4.9,37,25,37,1
46.2,29.3,32,24,38,1
46.2,12.2,39,24,37,1
46.2,37.9,39,25,37,1
46.2,11.2,35,25,37,1
46.7,1.4,38,25,38,1
46.2,2.2,39,25,37,1
46.2,15.3,37,24,37,1
45.6,5.9,30,25,38,1
47.2,18.5,34,24,37,1
46.2,12.8,40,25,37,1
46.2,27,30,24,37,1
47.2,2.3,38,25,37,1
47.8,0.4,37,25,38,1
46.2,14.7,33,25,37,1
46.2,24.5,39,25,38,1
47.8,13.4,40,25,38,1
46.2,30.7,33,25,37,1
47.2,38.5,37,25,37,1
46.2,32.1,30,25,37,1
46.2,8.3,37,25,37,1
46.2,32.6,37,25,38,1
46.2,32.6,35,25,38,1
46.2,23.5,38,25,38,1
47.8,4.6,36,25,38,1
46.7,38.9,39,25,38,1
46.7,32.8,36,25,38,1
46.2,5.6,39,25,38,1
46.2,26.9,40,25,38,1
46.2,17.5,39,25,38,1
46.2,27.6,30,25,38,1
46.2,21.2,40,25,38,1
47.2,25.5,30,25,38,1
46.2,39.5,34,25,38,1
46.2,1.2,38,25,38,1
46.2,34.4,38,25,38,1
46.7,9.3,30,25,38,1
45.6,19.4,36,25,38,1
46.2,0.7,33,25,38,1
46.2,38.3,35,25,38,1
46.2,10.4,31,25,38,1
46.2,0.3,36,25,38,1
46.2,39.3,39,25,38,1
46.2,6.8,32,25,38,1
46.2,30.5,36,25,38,1
46.2,8.2,40,25,38,1
47.2,3.6,30,25,38,1
46.2,7.3,34,25,38,1
46.7,33.4,40,25,38,1
46.2,36.2,35,25,38,1
46.2,9.4,31,25,38,1
46.2,5.1,34,25,38,1
46.2,16.8,32,25,38,1
46.2,26.4,37,25,38,1
46.2,12.8,37,25,38,1
46.2,12.8,37,25,38,1
45.6,4.5,40,25,38,1
46.2,30,36,25,38,1
46.2,23.4,33,25,38,1
46.2,13.8,38,25,38,1
45.6,1.5,38,25,38,1
46.2,25,31,25,38,1
46.2,34.5,33,25,38,1
46.2,5.8,40,25,38,1
45.6,28.5,33,25,38,1
46.2,39.6,40,25,38,1
46.2,21.3,35,25,38,1
46.2,18.6,34,25,38,1
46.2,31.4,32,25,38,1
46.2,15.9,31,25,38,1
46.2,39.7,30,25,38,1
46.2,7.1,33,25,39,1
46.2,27.5,35,25,38,1
46.2,0,40,25,38,1
46.2,20.3,37,25,38,1
46.2,20.4,34,25,38,1
45.1,30.8,38,25,38,1
46.2,16.7,31,25,39,1
48.3,12.6,38,25,39,1
45.6,17.3,37,25,39,1
46.2,26.8,40,25,39,1
46.2,39.4,34,25,39,1
45.6,3.7,31,25,39,1
46.2,34.1,32,25,39,1
45.6,32.1,38,25,39,1
46.2,37.7,40,25,38,1
46.2,5.2,33,25,39,1
45.6,2.6,36,25,39,1
46.2,30.1,36,25,39,1
45.6,3.1,30,25,39,1
45.6,5.8,30,25,39,1
46.2,1.3,35,25,39,1
46.7,16,39,25,39,1
45.6,16.8,33,25,39,1
46.2,34.5,36,25,39,1
46.2,12.6,34,25,39,1
45.6,25.2,31,25,39,1
47.2,5.5,30,25,39,1
45.6,19.7,35,25,39,1
45.6,25.1,35,25,39,1
45.6,15.8,31,25,39,1
45.1,15.6,39,25,39,1
45.1,25.3,34,25,39,1
46.2,0.9,33,25,39,1
46.2,36.8,33,25,39,1
50.5,25.1,32,25,39,1
46.2,39.4,35,25,40,1
45.1,3.6,35,25,40,1
45.1,25.7,39,25,40,1
46.2,29.3,30,25,39,1
46.2,22.7,31,25,39,1
46.2,15.8,39,25,39,1
46.2,18.9,32,25,39,1
46.2,25.9,39,25,40,1
47.2,31.2,31,25,39,1
45.6,28.5,33,25,40,1
45.6,0.9,39,25,40,1
45.1,38.2,32,25,39,1
46.7,0.5,30,25,40,1
45.6,31.1,34,25,39,1
46.2,26.4,32,25,40,1
46.2,34,30,25,40,1
46.2,11.6,31,25,39,1
45.6,27.4,37,25,39,1
46.2,38.2,37,25,39,1
47.2,19.8,35,25,39,1
45.6,12,36,25,39,1
45.6,24.6,39,25,39,1
45.6,21.7,32,25,39,1
46.2,3.3,39,25,39,1
46.2,16.9,35,25,39,1
46.2,18.4,39,25,39,1
45.6,20.7,30,26,40,1
45.1,34.4,39,26,40,1
46.2,13.8,30,26,40,1
45.6,5.3,37,26,40,1
45.6,36.9,33,26,40,1
45.6,33.9,33,26,40,1
45.6,25.3,36,26,40,1
46.2,4.8,32,26,40,1
46.2,14.2,39,25,39,1
45.1,16.4,33,26,40,1
45.6,2.3,38,26,40,1
45.1,6,40,26,40,1
47.8,18.5,32,26,40,1
46.7,11.1,32,26,40,1
45.1,18.7,33,26,40,1
47.2,7.3,30,26,40,1
47.2,22.9,39,26,41,1
46.2,24,36,26,41,1
45.6,33.4,31,26,40,1
45.6,19.1,33,26,40,1
46.2,30.2,38,26,40,1
46.7,16.2,39,26,40,1
45.6,7.6,30,26,41,1
46.2,2.6,36,26,40,1
46.2,29.3,34,26,40,1
46.2,13.9,35,26,40,1
46.2,35.7,31,26,40,1
45.1,13.3,32,26,41,1
45.1,29.5,30,26,41,1
45.1,19.8,33,26,41,1
45.1,0.1,40,26,41,1
49.4,13,34,26,41,1
50.5,31.6,36,26,41,1
48.3,13.8,39,26,41,1
45.1,31.6,37,26,41,1
46.2,21.5,31,26,41,1
45.6,16.4,30,26,41,1
45.6,20.8,35,26,41,1
46.2,17,31,26,41,1
45.6,2.2,33,26,41,1
46.2,16.2,30,26,41,1
45.6,2.5,39,26,41,1
46.2,11.9,33,26,41,1
46.2,32.8,40,26,41,1
46.2,38.6,36,26,41,1
45.6,19.4,36,26,41,1
45.6,17.6,36,26,41,1
45.6,37.8,37,26,41,1
45.1,21.9,30,26,41,1
46.7,21.8,30,26,41,1
46.2,39.4,34,26,41,1
46.2,25.5,30,26,41,1
46.2,30.5,37,26,41,1
46.2,37,36,26,41,1
45.6,22.8,33,26,41,1
45.6,2.5,31,26,41,1
46.2,21.4,35,26,41,1
46.7,12.9,37,26,41,1
46.2,6.6,32,26,41,1
46.7,39.2,32,26,41,1
46.2,24.2,34,26,41,1
46.2,1.2,32,26,41,1
46.2,38.7,40,26,41,1
45.6,6.2,36,26,41,1
45.6,19.9,30,26,40,1
49.4,24.9,37,26,40,1
45.6,27.8,35,26,41,1
46.2,5.6,31,26,40,1
46.2,2.5,36,26,41,1
46.2,22.9,37,26,40,1
46.2,14.3,33,26,40,1
46.2,20.1,38,26,40,1
45.6,15.2,32,26,40,1
45.6,17.7,30,26,40,1
45.6,28.7,32,26,40,1
45.1,0.8,32,26,40,1
45.6,19.2,30,26,40,1
45.6,15.7,36,26,40,1
46.2,33.4,32,26,40,1
46.2,15.2,38,26,40,1
46.2,39.4,31,26,40,1
49.4,38.8,35,26,40,1
45.6,26.8,32,26,41,1
46.2,31.3,31,26,40,1
47.2,12.3,32,26,40,1
46.2,8.4,33,26,41,1
46.2,15.7,36,26,40,1
46.2,4.6,38,26,40,1
46.2,1.1,40,26,40,1
46.2,36.6,36,26,40,1
45.6,16,40,26,40,1
45.1,9.8,40,26,41,1
45.6,8.9,39,26,41,1
45.1,37.8,31,26,41,1
45.1,7.1,37,26,41,1
45.6,39.9,31,26,41,1
46.7,25.3,30,26,41,1
46.2,12.2,40,26,40,1
46.2,16.3,37,26,40,1
45.6,13.9,37,26,41,1
45.6,2.9,40,26,41,1
45.6,26,39,26,41,1
45.6,19.8,31,26,41,1
46.2,3.4,30,26,41,1
46.2,37.6,35,27,40,1
46.2,27.7,33,26,40,1
46.2,29,36,27,41,1
46.2,31.5,38,26,41,1
47.2,4.5,32,27,41,1
45.6,16.6,35,27,41,1
45.1,2.4,39,27,41,1
48.9,3,34,26,41,1
48.9,18.1,39,27,41,1
47.2,15.2,33,26,41,1
46.2,28.4,39,27,41,1
46.2,23.9,38,27,41,1
46.2,5.4,31,27,41,1
45.6,16.2,39,27,41,1
46.7,26.1,38,27,41,1
46.7,21.6,32,27,41,1
46.2,16.1,36,27,41,1
46.2,9.7,35,27,41,1
46.2,18.3,30,27,41,1
46.2,0.6,32,27,41,1
46.2,7.8,39,27,41,1
47.8,30.9,33,27,41,1
45.6,36.7,36,27,41,1
45.6,24.9,39,27,41,1
46.7,16,40,27,41,1
45.6,8.7,38,27,41,1
46.2,21.6,30,27,41,1
46.2,19.5,33,27,41,1
46.2,31.1,40,27,41,1
46.2,26.5,36,27,41,1
46.2,2.1,31,27,41,1
49.4,12.1,35,27,41,1
51,38.7,31,27,41,1
46.2,9.1,32,27,41,1
47.2,35.1,37,27,41,1
46.2,19.6,37,27,41,1
46.7,15.5,36,27,41,1
46.2,22.1,40,27,41,1
47.2,17.3,33,27,41,1
47.2,33.2,31,27,41,1
45.1,23.6,34,27,41,1
45.6,4.7,34,27,41,1
49.4,11.3,33,27,41,1
46.7,0.8,39,27,41,1
46.2,24.3,35,27,41,1
49.9,26.4,39,27,41,1
46.2,27,31,27,41,1
46.2,19,38,27,41,1
46.2,3.4,34,27,41,1
45.6,21.7,40,27,41,1
45.6,19,37,27,41,1
45.6,12.1,34,27,41,1
46.2,24.4,30,27,41,1
46.2,24.1,33,27,41,1
47.8,14,33,27,41,1
46.2,2,35,27,41,1
46.2,30,31,27,41,1
47.2,21,31,27,41,1
45.6,34.6,32,27,40,1
45.6,5.6,39,27,41,1
46.2,25.3,32,27,41,1
46.2,24.1,31,27,41,1
46.2,30.4,32,27,41,1
45.6,12.1,37,27,40,1
46.2,33.9,40,27,41,1
46.2,25.3,31,27,41,1
46.2,38,34,27,41,1
47.2,26.5,33,26,40,1
46.2,14.3,31,27,40,1
46.2,35.5,34,26,39,1
46.2,14.7,40,27,40,1
46.2,26.9,37,26,39,1
46.2,22,31,27,40,1
47.2,8.4,32,26,40,1
47.2,19.4,39,26,39,1
47.2,8.2,31,27,40,1
46.2,12.5,32,26,39,1
46.2,15.6,37,26,39,1
46.2,8.9,33,26,39,1
46.2,18.4,32,26,39,1
46.2,1.2,39,26,39,1
46.2,27.8,33,26,39,1
46.2,7.4,39,27,39,1
46.2,22.8,39,26,39,1
46.2,9.9,35,27,38,1
45.6,38.3,31,26,38,1
49.4,21.3,31,26,38,1
47.8,27.6,34,26,38,1
45.6,31.2,40,26,38,1
47.2,1.7,33,26,38,1
46.2,2.9,32,26,38,1
46.7,9.5,33,26,38,1
46.2,25.1,32,26,38,1
47.2,6.5,32,26,38,1
45.6,2.2,31,26,38,1
45.6,6.2,38,26,37,1
46.2,19.9,32,26,38,1
46.2,15.2,34,26,37,1
46.2,32.3,39,26,37,1
46.2,35,38,26,38,1
46.2,0.4,32,26,38,1
46.2,28.1,31,26,38,1
46.2,34.8,32,26,37,1
46.2,35.4,33,26,37,1
45.6,26.9,35,26,37,1
46.2,30.4,39,26,37,1
46.2,17.4,39,26,37,1
46.2,25.3,36,26,37,1
48.3,39.2,31,26,37,1
47.2,30.7,39,26,37,1
46.2,5.5,30,26,37,1
46.2,17.2,30,26,36,1
46.2,2,37,26,36,1
46.2,33.9,32,26,36,1
46.2,16.7,33,26,36,1
46.2,10.1,30,26,36,1
46.7,22.6,30,26,36,1
46.2,22.6,30,26,36,1
46.2,27.6,36,26,36,1
48.3,2.1,39,26,36,1
47.2,19.3,33,26,36,1
45.6,11.9,33,26,36,1
45.6,1.4,37,26,36,1
45.6,10.2,39,26,36,1
49.4,7.6,38,26,36,1
46.2,40,40,26,36,1
46.2,21.2,32,26,36,1
45.6,11.4,36,26,36,1
45.6,7,37,26,36,1
46.2,30.4,37,26,36,1
47.2,0.7,39,26,35,1
47.2,23.1,35,26,35,1
47.2,26.9,36,26,35,1
47.2,6.6,34,26,36,1
47.2,8,38,26,36,1
47.2,22.4,37,26,36,1
47.8,33.5,38,26,36,1
47.2,14.8,33,26,35,1
47.8,21.7,40,26,36,1
51.5,9.7,30,26,35,1
49.4,19.8,33,26,35,1
48.3,19.7,33,26,35,1
49.4,20.1,32,26,35,1
47.2,0.7,37,26,35,1
48.3,17.2,32,26,35,1
48.3,1.3,35,26,35,1
48.3,35.1,38,26,35,1
48.3,7.1,38,26,35,1
47.8,12.9,30,26,35,1
47.8,24,35,26,35,1
47.8,31.9,36,26,35,1
47.8,16.8,38,26,35,1
47.8,30.1,31,26,35,1
47.2,32.8,33,26,35,1
47.2,28.4,40,26,35,1
48.3,18.6,32,26,35,1
47.2,15.9,34,26,35,1
47.8,31.6,40,26,35,1
48.3,35.4,35,26,35,1
48.3,7.8,34,26,35,1
48.3,24.2,32,26,35,1
47.8,18.8,33,26,35,1
48.3,37.4,31,26,35,1
48.3,10,34,26,35,1
48.3,17.1,34,26,35,1
48.3,7.2,33,26,35,1
48.3,9.4,31,26,35,1
49.4,13.1,34,26,34,1
48.9,3.7,31,26,35,1
47.8,29.1,39,26,35,1
47.8,24.1,32,26,35,1
48.3,23.6,31,26,34,1
48.3,32.8,38,26,34,1
48.3,36.4,37,26,34,1
48.3,30.3,40,26,35,1
48.3,22.7,38,26,34,1
48.3,18.3,33,26,34,1
47.8,36.9,32,26,34,1
48.3,23,35,26,34,1
48.9,22.7,36,26,34,1
48.3,28.6,39,26,34,1
48.3,25.4,30,26,34,1
48.3,35.6,37,26,34,1
48.3,24.8,34,26,34,1
48.3,38.4,34,26,34,1
47.8,6,35,26,34,1
48.3,30.1,39,26,34,1
48.3,31.8,30,26,34,1
48.3,34.7,33,26,34,1
48.3,23.6,33,26,34,1
48.3,5,35,26,34,1
48.3,14.7,36,26,34,1
48.3,24.5,36,26,34,1
49.4,36.9,34,26,34,1
48.3,35.6,39,26,34,1
48.3,15.7,40,26,34,1
48.3,22.9,31,26,34,1
48.3,22.9,31,26,34,1
48.3,36.7,31,26,34,1
48.3,16.6,30,26,34,1
48.9,30.1,36,26,34,1
48.3,9.7,32,26,34,1
48.3,31.7,38,26,34,1
48.3,1,39,26,34,1
48.3,37.1,32,26,34,1
48.3,32.5,31,26,34,1
47.8,38,30,26,34,1
47.8,8.4,31,26,34,1
48.3,28.8,31,26,34,1
48.3,29.3,37,26,34,1
48.3,22.8,32,26,34,1
48.9,31.6,37,26,34,1
49.4,22.9,38,26,34,1
48.9,15.9,34,26,35,1
48.3,4.6,40,26,34,1
48.3,18.2,34,26,34,1
48.9,21.2,37,26,34,1
48.3,1.8,31,26,34,1
48.3,5.2,32,26,34,1
48.3,36,36,26,34,1
48.3,1.6,36,26,35,1
48.3,24.8,33,26,35,1
48.3,39,40,26,35,1
52.6,26.8,39,26,35,1
48.3,12.9,32,26,34,1
48.3,0.5,31,26,35,1
48.3,18.6,31,26,35,1
48.3,25.4,32,26,34,1
48.9,3.8,39,26,35,1
48.3,34.1,32,26,35,1
49.4,23.2,34,26,35,1
48.9,12.4,38,26,35,1
48.3,35.2,31,26,35,1
48.3,19.5,35,26,35,1
52.1,12.9,33,26,35,1
47.8,21.2,32,26,35,1
49.4,37.8,40,26,35,1
48.3,39.5,37,26,35,1
53.7,7.6,32,26,35,1
53.2,37.1,33,26,35,1
53.7,12.3,31,26,35,1
53.7,4.3,35,26,35,1
51.5,3,38,26,35,1
50.5,9.2,32,26,35,1
50.5,1.4,34,26,36,1
49.4,4,33,26,36,1
49.4,20.1,36,26,36,1
48.9,16.9,38,26,36,1
48.9,11,30,26,36,1
48.9,39.9,39,26,36,1
48.9,36.6,40,26,36,1
49.4,7.5,32,26,36,1
48.3,18.5,31,26,36,1
49.4,34.1,32,26,36,1
49.4,17.5,38,26,36,1
48.3,9.7,36,26,36,1
48.9,28,35,26,36,1
48.3,28.3,38,26,36,1
48.9,2.9,31,26,36,1
48.9,22.6,35,26,36,1
48.9,16.9,34,26,36,1
48.3,5.5,32,26,36,1
48.9,16,37,26,36,1
48.3,30.3,39,26,36,1
48.3,14.7,37,26,36,1
51.5,28.1,34,26,36,1
48.3,37.4,30,26,36,1
48.3,9.8,39,26,36,1
49.4,11.4,38,27,36,1
48.3,12.1,31,26,36,1
49.4,20.5,34,26,36,1
48.3,26.6,31,26,36,1
49.4,16.2,39,26,36,1
48.3,1.2,30,26,36,1
48.9,29.1,35,27,36,1
48.9,16.6,32,26,36,1
48.9,9.9,33,26,36,1
48.3,37.8,37,27,36,1
48.3,28.1,31,26,36,1
48.3,35.4,36,27,36,1
48.9,18,30,27,36,1
49.4,29.4,39,26,36,1
48.3,39.2,34,26,36,1
48.3,11.9,33,27,36,1
48.9,30.3,39,27,36,1
49.9,28.6,36,27,36,1
51,24.4,38,27,36,1
48.3,33.8,30,27,36,1
48.3,23.8,31,27,36,1
48.3,13.5,38,27,36,1
49.4,10.4,32,27,36,1
49.4,39.5,32,27,36,1
52.6,0.3,32,27,36,1
48.9,21.2,36,27,36,1
48.3,27.4,38,27,36,1
48.9,39.3,38,27,36,1
49.4,35.7,30,27,36,1
49.4,0.8,37,27,36,1
49.4,3.9,38,27,36,1
49.4,23.3,30,27,36,1
49.4,9.8,31,27,36,1
51.5,30.8,34,27,36,1
49.4,29.2,35,27,36,1
48.9,33.6,30,27,36,1
48.9,7.3,31,27,36,1
48.3,16.4,35,27,36,1
48.3,36.9,30,27,36,1
49.4,35.5,39,27,36,1
49.4,5.6,35,27,36,1
49.9,37.3,30,27,36,1
48.3,4.9,39,27,36,1
48.3,38.3,31,27,36,1
48.9,16.4,32,27,36,1
48.3,28.4,33,27,36,1
48.3,3,40,27,36,1
49.4,39.2,32,27,36,1
