vibrate,voltage,pressure,label
36.02,482,8.56,1
35.59,481,8.45,1
39.43,478,8.5,1
35.62,475,8.5,1
36.16,481,8.64,1
32.42,483,8.67,1
35.49,478,8.33,1
38.89,479,8.44,1
35.03,494,8.57,1
36.5,475,8.59,1
32.65,476,8.38,1
31.36,478,8.48,1
34.06,483,8.8,1
38.81,481,8.54,1
38.49,473,8.41,1
30.53,480,8.62,1
38.93,471,8.61,1
35.11,477,8.36,1
35.26,479,8.41,1
36.8,481,8.54,1
30.66,485,8.68,1
30.2,475,8.32,1
33.19,476,8.67,1
35.86,480,8.34,1
30.62,491,8.71,1
32.05,487,8.41,1
31.45,483,8.58,1
32.9,480,8.73,1
37.07,490,8.45,1
30.14,481,8.34,1
30.84,478,8.58,1
31.26,479,8.42,1
35.53,479,8.53,1
34.2,480,8.4,1
32.25,480,8.61,1
31.69,475,8.48,1
37.86,483,8.56,1
37.51,485,8.59,1
31.96,480,8.39,1
38.81,479,8.5,1
37.17,480,8.62,1
38.31,481,8.71,1
32.59,485,8.72,1
32.33,486,8.42,1
34.94,481,8.71,1
39.54,488,8.38,1
36.1,481,8.62,1
31.51,476,8.38,1
37.41,483,8.32,1
35.93,473,8.54,1
36.48,474,8.56,1
36.73,477,8.33,1
39.67,481,8.35,1
31.74,485,8.63,1
30.67,479,8.72,1
30.5,479,8.73,1
38.65,476,8.58,1
30.29,480,8.43,1
33.49,484,8.65,1
35.21,476,8.33,1
33.1,478,8.6,1
30.1,483,8.5,1
33.57,483,8.31,1
35.17,484,8.37,1
31.41,484,8.56,1
32.93,478,8.32,1
32.77,480,8.48,1
36.19,481,8.41,1
39.32,482,8.61,1
32.92,489,8.65,1
31,477,8.67,1
32.08,486,8.71,1
33.01,478,8.66,1
33.35,484,8.35,1
34.79,475,8.61,1
33.78,478,8.74,1
32.75,479,8.42,1
34.78,479,8.56,1
37.46,476,8.46,1
31.1,479,8.45,1
35.83,481,8.5,1
37.18,476,8.49,1
37.79,480,8.71,1
35.19,485,8.47,1
36.69,475,8.78,1
32.59,477,8.56,1
34.67,485,8.32,1
36.6,479,8.33,1
30.77,480,8.42,1
33.9,488,8.6,1
31.06,476,8.32,1
34.96,485,8.61,1
37.08,478,8.42,1
38.53,479,8.63,1
35.74,472,8.73,1
33.8,476,8.79,1
34.32,484,8.76,1
32.94,476,8.33,1
30.76,484,8.41,1
35.65,478,8.41,1
38.74,473,8.57,1
31.5,478,8.49,1
39.44,479,8.34,1
35.64,486,8.68,1
37.4,477,8.61,1
37.57,484,8.36,1
39.71,481,8.48,1
36.33,480,8.58,1
31.83,476,8.6,1
33.13,480,8.63,1
37.03,481,8.42,1
35.44,479,8.53,1
35.91,482,8.62,1
30.73,477,8.58,1
30.17,476,8.76,1
34.3,486,8.32,1
34.89,485,8.53,1
31.81,480,8.78,1
37.74,485,8.47,1
36.33,485,8.56,1
30.26,478,8.64,1
33.02,481,8.32,1
39.29,477,8.7,1
37.08,478,8.74,1
34.93,481,8.78,1
36.81,479,8.53,1
39.13,477,8.41,1
31.81,485,8.31,1
37.82,478,8.39,1
35.19,478,8.3,1
31.43,484,8.52,1
35.5,483,8.79,1
31.52,473,8.7,1
36.4,470,8.49,1
37.48,480,8.36,1
35.49,478,8.38,1
30.26,480,8.73,1
37.19,475,8.36,1
38.1,479,8.37,1
35.14,478,8.68,1
33.33,482,8.77,1
39.53,477,8.57,1
39.11,483,8.56,1
32.02,474,8.59,1
31.83,478,8.8,1
39.6,480,8.38,1
33.18,479,8.37,1
33.75,486,8.53,1
38.47,475,8.64,1
39.82,474,8.31,1
37.54,477,8.47,1
31.11,483,8.4,1
35.71,479,8.32,1
38.53,481,8.35,1
38,482,8.31,1
32.93,477,8.43,1
34.47,474,8.66,1
30.93,473,8.51,1
32.08,478,8.64,1
32.13,475,8.41,1
37.36,477,8.36,1
35.39,477,8.77,1
35.93,480,8.58,1
33.44,477,8.39,1
39.69,480,8.38,1
37.13,474,8.34,1
36.23,476,8.71,1
31.51,473,8.53,1
30.63,476,8.71,1
32.2,477,8.71,1
30.48,482,8.73,1
30.98,476,8.35,1
39.92,480,8.67,1
35.26,473,8.64,1
38.37,482,8.69,1
39.15,480,8.47,1
35.79,478,8.71,1
38.43,471,8.52,1
35.3,482,8.3,1
38.46,477,8.35,1
32.87,484,8.44,1
38.5,472,8.74,1
31.63,481,8.47,1
35.53,480,8.45,1
35.91,477,8.37,1
33.28,485,8.36,1
34,480,8.63,1
37.23,474,8.76,1
38.76,476,8.6,1
37.14,475,8.36,1
39.29,477,8.65,1
32.22,476,8.53,1
34.93,471,8.43,1
30.26,476,8.6,1
30.02,467,8.6,1
33,476,8.54,1
32.77,481,8.3,1
37.34,487,8.43,1
36.72,474,8.63,1
32.61,483,8.51,1
35.67,478,8.48,1
36.3,483,8.37,1
36.93,478,8.43,1
35.43,471,8.41,1
31.1,475,8.44,1
34.1,485,8.63,1
32.88,483,8.75,1
33.56,474,8.57,1
34.03,474,8.76,1
32.56,476,8.46,1
39.38,476,8.52,1
30.68,470,8.42,1
31.5,480,8.79,1
39.86,476,8.5,1
31.24,482,8.74,1
35.88,476,8.68,1
30.39,470,8.51,1
33.32,476,8.46,1
39.72,478,8.37,1
30.43,475,8.73,1
30.59,470,8.41,1
35.18,473,8.45,1
37.84,471,8.47,1
37.56,473,8.73,1
38.05,476,8.67,1
36.03,477,8.74,1
33.48,490,8.34,1
31.23,478,8.55,1
32.22,477,8.79,1
37.72,480,8.73,1
37.18,480,8.56,1
37.21,481,8.71,1
33.44,477,8.7,1
35.84,473,8.68,1
38.67,481,8.74,1
30.61,472,8.73,1
37.82,475,8.74,1
34.92,474,8.72,1
30.32,473,8.38,1
31.78,478,8.62,1
31.85,476,8.78,1
36.78,470,8.36,1
33.98,472,8.71,1
32.53,473,8.48,1
36.95,473,8.32,1
37.49,473,8.46,1
33.42,479,8.44,1
39.82,475,8.49,1
31.5,474,8.59,1
30.9,472,8.67,1
33.48,470,8.57,1
31.77,480,8.42,1
36.58,474,8.59,1
35.02,480,8.72,1
30.29,477,8.69,1
37.2,477,8.37,1
39.85,474,8.79,1
32.49,480,8.67,1
35.45,473,8.38,1
31,473,8.45,1
37.24,474,8.59,1
37.03,485,8.3,1
39.14,476,8.48,1
36.97,472,8.46,1
33.81,471,8.53,1
37.95,477,8.78,1
39.44,481,8.64,1
33.88,473,8.76,1
35.51,481,8.51,1
35.24,476,8.44,1
30.73,474,8.75,1
34.08,472,8.41,1
35.74,474,8.37,1
31.31,479,8.43,1
35.64,470,8.48,1
34.74,477,8.71,1
34.64,481,8.73,1
33.54,477,8.47,1
36.53,475,8.47,1
33.11,473,8.56,1
39.18,479,8.79,1
39.51,481,8.59,1
36.22,469,8.6,1
31.59,480,8.64,1
39.13,474,8.32,1
34.47,465,8.32,1
34.98,478,8.72,1
31.08,472,8.38,1
30.92,475,8.34,1
35.06,479,8.79,1
34.35,482,8.78,1
32.51,477,8.4,1
36,482,8.61,1
39.79,471,8.47,1
33.37,481,8.47,1
35.59,468,8.73,1
33.16,476,8.54,1
32.79,477,8.75,1
37.73,475,8.3,1
37.01,473,8.37,1
34.45,472,8.62,1
30.67,474,8.48,1
35.99,474,8.45,1
30.28,480,8.67,1
37.55,480,8.4,1
31.84,473,8.51,1
30.9,478,8.71,1
30.34,473,8.67,1
36.07,473,8.45,1
35.76,471,8.62,1
35.96,482,8.66,1
36.78,480,8.48,1
38.18,477,8.45,1
32.4,477,8.43,1
35.78,477,8.52,1
37.35,483,8.57,1
31.27,477,8.51,1
38.97,475,8.66,1
33.37,479,8.6,1
36.88,479,8.6,1
32.8,481,8.44,1
33.55,478,8.39,1
38.86,481,8.33,1
34.71,478,8.63,1
31.31,475,8.57,1
39.01,479,8.34,1
35.87,487,8.58,1
34,479,8.34,1
35.35,481,8.4,1
33.68,467,8.41,1
33.52,473,8.44,1
35.94,474,8.73,1
34.29,475,8.65,1
34.91,478,8.62,1
38.57,479,8.7,1
34.82,474,8.52,1
38.03,483,8.78,1
37.93,479,8.52,1
32.17,476,8.67,1
39.2,483,8.76,1
38.43,474,8.54,1
31.85,484,8.38,1
36.07,476,8.5,1
34.29,479,8.37,1
39.33,473,8.76,1
33.25,484,8.43,1
32.04,471,8.67,1
36,476,8.57,1
36.73,473,8.61,1
32.2,473,8.38,1
38.96,471,8.58,1
38.14,478,8.32,1
38.12,479,8.48,1
36.67,479,8.55,1
30.84,474,8.31,1
34.88,475,8.62,1
30.98,478,8.59,1
34.23,480,8.76,1
35.01,480,8.4,1
30.75,475,8.32,1
32.28,479,8.63,1
32.17,484,8.41,1
36.07,478,8.73,1
34.31,471,8.41,1
36.38,479,8.45,1
31.91,480,8.72,1
39.34,473,8.4,1
36.67,469,8.66,1
32.08,476,8.56,1
33.32,473,8.35,1
33.74,482,8.54,1
32.89,477,8.62,1
35.88,481,8.36,1
34.83,478,8.77,1
37.46,481,8.41,1
32.82,475,8.35,1
39.37,477,8.51,1
37.98,474,8.65,1
37.93,483,8.79,1
38.37,472,8.54,1
36.79,474,8.44,1
33.91,480,8.32,1
33.89,482,8.34,1
33.72,471,8.52,1
38.47,474,8.54,1
31.68,479,8.49,1
37.37,480,8.71,1
38.21,480,8.65,1
34.59,475,8.37,1
31.42,476,8.65,1
31.83,481,8.57,1
39.57,476,8.4,1
38.75,484,8.41,1
38,475,8.48,1
36.79,483,8.49,1
34.93,478,8.52,1
37.14,473,8.42,1
38.83,476,8.62,1
36.94,482,8.7,1
38.6,476,8.56,1
31.83,483,8.72,1
33.92,486,8.79,1
37.2,472,8.47,1
36.68,480,8.78,1
35.85,473,8.8,1
31.69,478,8.36,1
35.44,474,8.68,1
30.05,473,8.35,1
35.42,480,8.49,1
37.32,481,8.63,1
38.35,474,8.4,1
37.98,470,8.45,1
33.65,477,8.37,1
34.72,472,8.54,1
33.99,474,8.55,1
39.72,480,8.59,1
34.14,479,8.38,1
33.55,483,8.41,1
37.84,474,8.57,1
32,478,8.74,1
34.67,481,8.56,1
34.38,479,8.61,1
32.75,477,8.63,1
35.63,482,8.77,1
30.65,480,8.57,1
35.26,476,8.62,1
32.03,478,8.64,1
34.86,481,8.58,1
39.83,471,8.66,1
38.94,479,8.5,1
36.13,479,8.8,1
30.55,471,8.54,1
30.14,477,8.39,1
39.29,479,8.37,1
38.65,480,8.48,1
34.83,479,8.32,1
30.75,478,8.37,1
36.7,470,8.74,1
36.28,480,8.33,1
36.05,477,8.63,1
39.13,481,8.36,1
34.8,475,8.46,1
32.74,478,8.38,1
30.01,482,8.59,1
39.65,473,8.58,1
30.3,474,8.54,1
35.54,478,8.65,1
39.12,473,8.76,1
37.55,482,8.73,1
30.3,478,8.69,1
37.89,481,8.41,1
37.71,477,8.42,1
33.29,471,8.45,1
34.74,482,8.33,1
30.23,470,8.7,1
33.74,485,8.53,1
31.59,469,8.46,1
33.17,475,8.73,1
33.07,476,8.62,1
33.53,467,8.78,1
35.45,482,8.56,1
38.66,480,8.49,1
34.98,479,8.51,1
38.78,476,8.73,1
36.63,481,8.3,1
33,480,8.72,1
37.26,483,8.74,1
35.51,480,8.49,1
35.06,474,8.56,1
32.39,469,8.41,1
37.1,480,8.55,1
30.17,477,8.35,1
34.67,476,8.48,1
39.54,476,8.4,1
39.58,483,8.6,1
36.46,477,8.48,1
32.92,480,8.65,1
37.51,480,8.59,1
38.9,477,8.57,1
38.99,479,8.39,1
35.89,475,8.69,1
33.98,472,8.46,1
36.69,482,8.78,1
35.09,476,8.4,1
32.64,475,8.4,1
39.44,478,8.55,1
31.45,473,8.59,1
38.91,472,8.74,1
32.08,482,8.74,1
34.55,483,8.34,1
32.49,479,8.42,1
37.6,478,8.57,1
30,480,8.8,1
33.9,479,8.52,1
31.36,476,8.65,1
30.18,472,8.69,1
30.84,481,8.32,1
32.92,473,8.78,1
34.5,471,8.33,1
36.47,479,8.74,1
31.16,477,8.69,1
34.28,471,8.54,1
35.66,485,8.61,1
34.83,480,8.35,1
31.59,476,8.32,1
33.39,479,8.61,1
34.33,480,8.72,1
36.93,473,8.55,1
33.5,475,8.65,1
30.38,477,8.33,1
31.39,473,8.48,1
35.79,477,8.52,1
33.24,478,8.58,1
31.49,480,8.39,1
32.42,470,8.35,1
31.48,477,8.66,1
39.86,474,8.68,1
39.85,478,8.76,1
35.55,476,8.4,1
35.72,479,8.53,1
33.57,477,8.57,1
38.96,484,8.63,1
35.73,474,8.69,1
36.52,476,8.49,1
35.67,480,8.54,1
33.07,481,8.79,1
39.17,479,8.47,1
32.95,487,8.8,1
37.97,475,8.31,1
35.14,472,8.42,1
32.72,484,8.59,1
31.28,480,8.72,1
39.08,479,8.42,1
38.36,479,8.46,1
39.59,472,8.37,1
36.69,476,8.49,1
30.45,470,8.39,1
37.31,472,8.67,1
35.35,479,8.43,1
34.14,477,8.37,1
35.95,479,8.41,1
37.55,478,8.79,1
38.48,481,8.42,1
32.27,474,8.59,1
33.29,479,8.73,1
34.69,480,8.34,1
39.68,479,8.62,1
31.67,485,8.41,1
31.63,484,8.54,1
35.19,473,8.75,1
34.42,483,8.39,1
30.23,486,8.74,1
31.67,478,8.54,1
36.34,480,8.65,1
30.05,479,8.63,1
37.15,477,8.55,1
36.47,470,8.56,1
35.96,478,8.71,1
30.9,484,8.57,1
34.44,476,8.59,1
36.5,480,8.38,1
37.6,480,8.36,1
36.89,481,8.31,1
31.55,468,8.79,1
30.24,482,8.62,1
38.67,471,8.51,1
32.63,479,8.64,1
37.12,474,8.37,1
36.28,474,8.67,1
33.23,474,8.51,1
35.48,473,8.38,1
35.82,478,8.37,1
32.61,480,8.3,1
37.34,484,8.72,1
32.97,472,8.46,1
34.26,480,8.35,1
32.53,475,8.79,1
32.46,486,8.46,1
31.31,479,8.62,1
32.93,484,8.57,1
33.35,473,8.63,1
38.5,477,8.7,1
30.68,480,8.39,1
35.5,476,8.6,1
37.46,474,8.47,1
34.11,478,8.67,1
36.37,480,8.32,1
36.15,481,8.36,1
37.47,476,8.72,1
37.9,475,8.31,1
35.24,476,8.36,1
36.35,475,8.53,1
35.2,483,8.65,1
36.95,481,8.72,1
39.12,483,8.51,1
30.77,475,8.67,1
31.95,474,8.37,1
39.06,478,8.66,1
34.05,479,8.38,1
35.19,476,8.41,1
31.98,475,8.56,1
32.7,481,8.78,1
30.11,476,8.74,1
33.03,477,8.63,1
31.99,475,8.44,1
39.81,483,8.45,1
37.31,478,8.65,1
30.83,475,8.48,1
35.83,482,8.34,1
31.06,479,8.44,1
31.59,474,8.58,1
34.21,478,8.54,1
32.75,486,8.58,1
35.5,475,8.31,1
32.53,473,8.77,1
36.98,476,8.46,1
39.9,479,8.42,1
31.11,478,8.39,1
33.71,482,8.34,1
34.56,479,8.58,1
31.95,479,8.64,1
36.76,478,8.8,1
37.06,472,8.78,1
30.7,475,8.35,1
33.2,477,8.36,1
33.02,481,8.52,1
34.59,482,8.43,1
35.9,480,8.79,1
39.13,471,8.41,1
38.93,486,8.57,1
39.05,482,8.47,1
37.82,478,8.42,1
35.77,474,8.51,1
34.52,467,8.78,1
36.52,480,8.31,1
39.88,480,8.8,1
30.1,486,8.43,1
38.96,473,8.45,1
34.05,482,8.78,1
36.33,477,8.58,1
38.88,480,8.75,1
35.41,484,8.64,1
32.51,478,8.58,1
33.78,473,8.67,1
33.03,475,8.5,1
31.88,482,8.48,1
35.68,476,8.54,1
39.54,476,8.73,1
39.71,476,8.74,1
35.61,479,8.7,1
32.36,485,8.3,1
30.51,476,8.31,1
38.08,482,8.39,1
39.24,464,8.33,1
30.96,473,8.79,1
34.23,479,8.4,1
32.96,482,8.31,1
33.85,481,8.59,1
34.06,478,8.71,1
36.28,479,8.61,1
38.75,473,8.51,1
31.57,475,8.3,1
38.19,474,8.3,1
34.89,484,8.5,1
39.94,481,8.71,1
30.52,474,8.45,1
36.64,480,8.56,1
34.66,478,8.69,1
35.16,472,8.59,1
34.41,478,8.36,1
34.13,482,8.55,1
39.95,476,8.58,1
30.38,474,8.58,1
33.44,478,8.67,1
37.23,474,8.69,1
35.56,485,8.63,1
35.02,482,8.73,1
32.31,479,8.5,1
39.23,478,8.69,1
37.17,480,8.31,1
33.61,477,8.71,1
38.92,483,8.45,1
38.98,483,8.5,1
36.58,476,8.55,1
31.21,477,8.71,1
33.64,481,8.7,1
32.92,479,8.5,1
34.32,478,8.62,1
33.83,477,8.44,1
35.12,477,8.38,1
36.72,477,8.36,1
37.41,482,8.37,1
37.93,477,8.47,1
36.98,473,8.78,1
36.57,479,8.49,1
32.61,482,8.6,1
31.08,473,8.61,1
32.24,483,8.36,1
32.13,479,8.36,1
31.58,475,8.38,1
36.45,488,8.44,1
32.9,478,8.51,1
35.73,480,8.51,1
35.17,474,8.62,1
38.19,478,8.79,1
31.16,473,8.51,1
30.81,480,8.34,1
36.14,475,8.4,1
32.44,481,8.64,1
34.9,484,8.67,1
33.56,478,8.66,1
38.29,480,8.31,1
35.95,481,8.66,1
35.02,483,8.61,1
39.52,476,8.75,1
39.29,486,8.44,1
39.03,483,8.3,1
30.17,481,8.31,1
36.95,480,8.49,1
38.45,481,8.38,1
35.59,470,8.57,1
31.45,484,8.55,1
31.28,483,8.51,1
37.68,471,8.47,1
34.46,480,8.72,1
35.31,480,8.33,1
30.87,474,8.39,1
37.16,474,8.68,1
30.87,483,8.74,1
33.09,482,8.72,1
37.02,479,8.62,1
39.58,482,8.48,1
30.11,474,8.39,1
33.95,476,8.63,1
30.56,482,8.45,1
37.55,481,8.72,1
34.53,473,8.56,1
32.69,482,8.76,1
38.86,474,8.67,1
36.84,475,8.33,1
39.93,468,8.68,1
34.26,481,8.53,1
33.24,477,8.6,1
34.36,481,8.42,1
36.56,478,8.4,1
38.56,480,8.32,1
31.32,470,8.31,1
37.29,483,8.43,1
30.95,479,8.55,1
31.46,483,8.33,1
32.15,475,8.79,1
36.8,478,8.51,1
35.55,477,8.38,1
34.06,486,8.66,1
34.74,467,8.41,1
31.86,470,8.62,1
35.21,478,8.78,1
33.21,481,8.73,1
38.86,482,8.55,1
32.78,481,8.73,1
32.21,483,8.56,1
38.39,482,8.45,1
38.42,470,8.69,1
36.33,478,8.55,1
31.02,477,8.46,1
33.79,474,8.41,1
36.51,482,8.77,1
39.49,483,8.32,1
35.7,474,8.56,1
36.17,482,8.6,1
35.76,476,8.78,1
37.95,477,8.47,1
32.15,483,8.48,1
35.81,480,8.65,1
38.32,474,8.79,1
39.21,478,8.57,1
31.02,484,8.68,1
34.09,475,8.63,1
39.08,481,8.8,1
37.77,483,8.54,1
39.78,477,8.42,1
30.51,476,8.51,1
35.02,479,8.37,1
34.92,479,8.57,1
35.09,480,8.57,1
30.44,480,8.61,1
30.34,479,8.5,1
30.62,483,8.33,1
38.46,474,8.57,1
34.3,478,8.65,1
32.75,478,8.78,1
36.65,477,8.49,1
33.75,472,8.71,1
33.65,477,8.77,1
35.87,478,8.37,1
30.69,475,8.73,1
33.18,482,8.36,1
37.16,483,8.38,1
37.59,478,8.35,1
38.75,476,8.74,1
38.04,479,8.52,1
35.32,469,8.47,1
36.46,471,8.44,1
37.59,477,8.78,1
31.67,485,8.77,1
33.29,473,8.74,1
36.71,476,8.5,1
30.39,473,8.58,1
35.26,479,8.39,1
38.74,484,8.44,1
30.13,486,8.8,1
31.51,476,8.6,1
38.77,480,8.7,1
32.65,480,8.35,1
33.67,471,8.55,1
38.7,477,8.5,1
34.66,480,8.35,1
39.61,480,8.46,1
31.37,485,8.72,1
32.86,480,8.35,1
30.55,475,8.51,1
36.82,482,8.69,1
32.14,487,8.7,1
32.97,479,8.59,1
31.9,480,8.63,1
33.26,480,8.69,1
39.96,478,8.69,1
35.11,480,8.73,1
37.75,481,8.62,1
37.45,476,8.52,1
30.41,484,8.48,1
33.07,483,8.41,1
34.4,486,8.67,1
31.96,484,8.45,1
37.06,478,8.59,1
38.72,486,8.5,1
37.89,475,8.77,1
32.52,483,8.74,1
36.66,486,8.55,1
37.67,484,8.45,1
34.48,479,8.64,1
31.63,490,8.33,1
30.75,483,8.7,1
35.46,473,8.56,1
30.7,479,8.65,1
35.31,469,8.43,1
38.63,482,8.75,1
31.08,472,8.49,1
37.4,483,8.49,1
38.77,475,8.78,1
35.5,482,8.41,1
36.43,480,8.37,1
34.03,476,8.55,1
39.34,473,8.45,1
36.85,485,8.78,1
30.96,475,8.3,1
32.8,480,8.37,1
38.95,479,8.6,1
30.7,484,8.6,1
35.6,486,8.65,1
30.45,483,8.73,1
35.38,482,8.48,1
34.13,481,8.57,1
31.58,482,8.43,1
38.37,482,8.69,1
38.71,476,8.41,1
38.64,480,8.46,1
34.26,485,8.65,1
39.45,478,8.5,1
30.55,476,8.46,1
31.91,468,8.41,1
38.8,483,8.62,1
37.61,472,8.32,1
32.06,483,8.67,1
34.11,481,8.45,1
34.03,484,8.35,1
39.82,482,8.59,1
37.15,481,8.57,1
35.93,480,8.39,1
38.03,475,8.51,1
37.99,472,8.7,1
30.63,476,8.34,1
34.59,482,8.49,1
33.61,482,8.39,1
31.38,481,8.57,1
34.67,479,8.51,1
30.38,485,8.76,1
32.79,475,8.71,1
32.85,477,8.71,1
31.02,472,8.79,1
37.19,482,8.53,1
34.06,476,8.67,1
39.05,481,8.38,1
38.11,479,8.54,1
38.85,479,8.49,1
36.37,479,8.66,1
30.55,472,8.6,1
37.2,480,8.4,1
33.79,479,8.49,1
31.36,479,8.47,1
39.53,489,8.67,1
31.54,481,8.57,1
34.06,475,8.5,1
37.4,476,8.6,1
31.84,478,8.8,1
36.57,481,8.77,1
33.54,482,8.55,1
35.5,479,8.38,1
39.57,476,8.62,1
31.95,472,8.42,1
33.79,480,8.64,1
32.84,479,8.4,1
37.9,477,8.72,1
30.5,480,8.38,1
36.01,477,8.33,1
39.19,480,8.36,1
34.51,481,8.56,1
33.98,479,8.32,1
39.76,485,8.74,1
35.75,481,8.32,1
30.73,469,8.34,1
34.92,481,8.72,1
39.96,480,8.64,1
32.73,477,8.69,1
33.81,484,8.53,1
34.31,475,8.4,1
30.04,475,8.47,1
39.23,480,8.74,1
38.56,478,8.58,1
31.25,482,8.43,1
33.29,476,8.52,1
38.9,481,8.31,1
38.86,480,8.68,1
30.54,476,8.67,1
38.94,480,8.67,1
38.07,479,8.73,1
39.14,474,8.42,1
34.66,476,8.6,1
30.93,473,8.7,1
39.2,482,8.7,1
39.83,478,8.63,1
39.43,480,8.79,1
30.9,479,8.67,1
39.08,480,8.72,1
37.13,471,8.64,1
37.26,479,8.39,1
34.47,486,8.36,1
38.48,481,8.69,1
34.75,481,8.8,1
32.3,480,8.53,1
34.64,479,8.74,1
34.59,478,8.67,1
31.79,484,8.54,1
36.01,470,8.62,1
30.55,473,8.67,1
39.87,472,8.48,1
31.98,472,8.34,1
35.43,478,8.71,1
32.47,477,8.33,1
33.16,487,8.33,1
35.73,480,8.66,1
36.54,479,8.38,1
34.24,480,8.65,1
37.73,482,8.58,1
35.61,479,8.77,1
39.31,481,8.49,1
31.66,478,8.75,1
35.87,477,8.58,1
37.64,481,8.65,1
32.11,478,8.44,1
34.32,485,8.38,1
34.29,483,8.57,1
31.17,481,8.68,1
38.91,478,8.46,1
33.72,483,8.31,1
31.78,480,8.53,1
39.05,481,8.31,1
36.42,478,8.44,1
32.42,480,8.76,1
39.76,481,8.46,1
37.53,480,8.66,1
30.76,482,8.75,1
38.44,481,8.37,1
39.4,481,8.75,1
39.41,480,8.32,1
38.42,477,8.77,1
35.53,486,8.55,1
32.68,482,8.38,1
36.25,477,8.73,1
35.48,477,8.53,1
39.18,482,8.32,1
39.19,478,8.42,1
30.97,474,8.41,1
37.31,473,8.38,1
36.15,485,8.31,1
39.7,474,8.78,1
39.6,484,8.4,1
35.34,484,8.54,1
39.86,480,8.35,1
34.98,480,8.69,1
39.29,483,8.55,1
38.38,485,8.48,1
31.69,484,8.62,1
38.36,474,8.55,1
32.23,479,8.66,1
35.76,486,8.59,1
34.57,482,8.63,1
35.91,478,8.46,1
30.48,482,8.59,1
31.31,480,8.52,1
37.27,483,8.48,1
33.51,481,8.75,1
32.92,481,8.42,1
39.66,480,8.31,1
39.88,475,8.73,1
35.42,482,8.4,1
37.11,483,8.56,1
32.21,481,8.77,1
30.87,482,8.45,1
30.04,480,8.44,1
36.8,484,8.33,1
37.88,490,8.33,1
32.81,475,8.4,1
37.98,478,8.35,1
38.96,470,8.56,1
30.59,477,8.75,1
30.68,486,8.71,1
39.83,480,8.38,1
38.46,481,8.57,1
37.69,481,8.59,1
32.85,482,8.61,1
32.73,486,8.32,1
33.64,476,8.53,1
31.24,479,8.34,1
34.59,476,8.49,1
31.68,476,8.72,1
39.12,481,8.72,1
34.52,473,8.62,1
35.94,488,8.7,1
36.8,477,8.79,1
36.22,483,8.45,1
31.43,473,8.56,1
38.54,479,8.4,1
38.13,479,8.34,1
35.46,475,8.69,1
33.98,477,8.64,1
32.01,481,8.31,1
34.14,476,8.54,1
32.74,481,8.55,1
37.7,476,8.65,1
36.78,477,8.37,1
30.21,477,8.35,1
37.16,478,8.49,1
30.99,487,8.33,1
36.05,483,8.65,1
30.96,479,8.67,1
37.8,476,8.71,1
33.3,483,8.66,1
32.5,472,8.66,1
37.86,481,8.46,1
37.24,477,8.5,1
37.67,482,8.47,1
32.58,470,8.46,1
37.19,479,8.68,1
37.33,487,8.78,1
36.41,480,8.45,1
33.5,482,8.62,1
38.4,482,8.45,1
40,479,8.78,1
36.16,482,8.56,1
33.57,477,8.71,1
37.37,486,8.69,1
39.8,479,8.62,1
38,473,8.53,1
36.95,480,8.67,1
34.33,477,8.69,1
37.23,479,8.61,1
30.22,484,8.67,1
34.2,478,8.35,1
30.78,480,8.35,1
37.22,482,8.75,1
39.83,483,8.38,1
39.85,478,8.31,1
32.17,479,8.55,1
33.81,479,8.48,1
31.69,476,8.78,1
35.12,481,8.37,1
35.46,486,8.46,1
35.47,480,8.68,1
33.01,478,8.37,1
30.38,480,8.69,1
34.3,479,8.38,1
33.75,477,8.75,1
39.58,486,8.8,1
34.48,482,8.75,1
30.34,481,8.46,1
37.67,486,8.57,1
39.38,484,8.52,1
36.09,481,8.39,1
32.47,482,8.77,1
36.76,474,8.75,1
31.82,479,8.48,1
31,477,8.56,1
36.54,481,8.72,1
38.01,477,8.48,1
38.2,485,8.33,1
36.13,476,8.55,1
32.17,482,8.39,1
30.65,480,8.52,1
38.25,468,8.34,1
34.57,482,8.58,1
31.55,483,8.43,1
39.31,477,8.75,1
39.8,476,8.51,1
38.51,479,8.5,1
37.59,489,8.58,1
36.88,481,8.36,1
36.41,479,8.69,1
34.19,482,8.73,1
31.55,473,8.78,1
35.86,481,8.79,1
34.49,479,8.48,1
34.29,479,8.44,1
39.33,470,8.79,1
39.48,472,8.69,1
38.38,483,8.46,1
35.82,486,8.46,1
35.1,479,8.51,1
38.36,475,8.34,1
31.38,481,8.4,1
30.65,480,8.68,1
31.73,484,8.65,1
36.58,475,8.48,1
35.93,476,8.51,1
33.86,479,8.62,1
33.51,482,8.47,1
35.94,478,8.77,1
32.08,476,8.6,1
31.79,481,8.74,1
33.6,486,8.78,1
34.87,477,8.63,1
30.99,478,8.46,1
39.95,480,8.79,1
37.16,481,8.38,1
34.73,478,8.42,1
39.39,483,8.31,1
33.65,481,8.66,1
33.96,478,8.58,1
36.78,483,8.75,1
37.59,470,8.52,1
36.84,479,8.5,1
33.79,485,8.43,1
31.53,478,8.33,1
33.52,476,8.72,1
36.01,477,8.72,1
39.56,475,8.6,1
33.41,476,8.7,1
33.02,488,8.37,1
36.37,478,8.52,1
32.98,475,8.53,1
36.06,479,8.56,1
32.35,475,8.77,1
35.99,481,8.69,1
35.53,481,8.75,1
39.99,475,8.41,1
30.76,472,8.68,1
35.87,481,8.38,1
