pi,cpu,ram,temp,humidity,label
52,1.4,65,27,40,0
56.9,71.8,80,25,41,0
53.5,72.3,72,30,36,0
76.7,0.8,38,25,38,0
77.9,48.6,50,29,39,0
80.2,33,33,25,42,0
80.9,78.5,69,27,32,0
47.4,5.5,70,25,34,0
77.6,60.2,59,25,43,0
78.9,52.2,76,25,34,0
45.3,39.7,62,29,37,0
45.6,74,40,25,39,0
83.8,32.5,35,26,42,0
51,59.8,36,25,39,0
94.1,22.6,88,27,38,0
76.2,55,50,30,37,0
51.4,93.3,31,30,38,0
79.2,80.8,30,28,39,0
84.1,38.5,32,29,37,0
93,17,88,29,32,0
53,74.8,35,26,40,0
84.7,49.5,70,29,40,0
78.2,90.9,30,27,37,0
51.3,99.7,65,28,36,0
50.3,70,39,30,40,0
81.8,8.5,34,25,40,0
84.5,78.1,77,28,42,0
93.3,19.4,69,26,38,0
53.7,85.6,62,28,42,0
80.9,38,37,29,36,0
79.1,46.8,65,30,33,0
79.8,96.2,34,29,38,0
74.2,8.2,69,29,39,0
55.9,2.4,64,26,41,0
54.3,83.6,30,29,43,0
77.2,48.8,68,26,37,0
78.6,92.5,40,29,37,0
92.4,30.2,80,25,41,0
78.5,24.2,38,27,35,0
52.1,98.1,37,27,35,0
77.8,21.4,31,29,35,0
82.6,48.8,72,29,39,0
92.9,27.9,62,27,37,0
77.3,82.1,37,27,33,0
49.8,59.1,38,28,35,0
48.3,97,40,25,40,0
54.8,59.8,37,28,32,0
48.5,96.9,87,25,42,0
50.5,68.6,40,25,43,0
94.9,19.5,69,26,35,0
75.5,54.3,31,28,35,0
80.1,35.6,33,29,41,0
83.6,61.9,30,25,35,0
82.9,79.8,65,25,41,0
79.5,53.8,30,26,34,0
47.4,70.2,36,25,40,0
49.5,98.1,69,30,33,0
54.3,96.5,33,25,34,0
52.4,55.7,74,30,34,0
75.9,21.7,33,29,32,0
79.1,86.3,50,26,37,0
45.5,73.8,73,27,41,0
78,95.7,31,26,33,0
47.1,93.6,79,29,33,0
57.7,16,83,29,38,0
76.3,62.3,34,26,42,0
54.7,45,37,25,35,0
45.3,57,63,25,40,0
78.3,48.3,36,30,35,0
56.3,20.6,74,25,40,0
48.3,92,74,27,43,0
54.3,94.1,30,25,37,0
53.6,32.1,66,28,39,0
78.5,86.7,31,25,38,0
74.2,3.8,74,26,42,0
48.5,52.5,33,28,38,0
45.4,85.2,67,25,37,0
49.5,23.4,76,27,41,0
47.3,87.9,80,30,32,0
79.9,85.2,79,30,38,0
77.2,66.7,66,29,43,0
79,47.9,68,25,32,0
87.1,39.1,63,30,32,0
84.7,75.3,39,25,36,0
50.6,60.3,71,26,41,0
50,50.3,66,29,40,0
93.8,29,85,29,42,0
48.2,93,30,30,37,0
47.8,26.1,66,25,36,0
47.9,75.9,67,30,35,0
46.1,17.4,88,28,33,0
47.1,24.9,76,27,36,0
49.8,78.7,38,25,36,0
54.5,48.5,31,26,39,0
54.2,26.4,82,28,37,0
75.1,11.3,33,27,32,0
84.5,89.6,35,27,43,0
84,55.6,60,30,35,0
77.6,81.4,67,27,37,0
76,71.5,31,28,40,0
81,55.5,64,27,36,0
77.7,89.9,32,30,32,0
45.4,64.8,75,26,35,0
49.3,72.8,62,29,41,0
55.5,27,74,26,33,0
75.3,52.6,55,30,36,0
55.4,16.1,79,25,38,0
53.9,46.7,36,26,38,0
75.7,99.5,66,29,32,0
57.3,36.8,75,28,42,0
76.3,92.1,51,28,37,0
57.5,25.1,86,29,32,0
90.1,14.2,73,28,36,0
83.9,22.7,63,30,43,0
81.4,99.8,33,26,41,0
53,31,81,26,43,0
54.9,35.2,86,29,42,0
83.8,46,34,26,32,0
83.6,86.2,36,28,39,0
47.7,36.9,63,30,33,0
75.4,100,77,28,36,0
57.2,95.8,71,26,37,0
50.3,48.4,38,25,35,0
53,10.6,72,30,39,0
76.7,17.5,37,29,40,0
48.1,15.3,76,28,33,0
87.5,32,66,25,43,0
46.4,47.2,81,29,35,0
53.8,82.4,34,26,36,0
78.8,58.6,35,27,32,0
76.1,66.2,32,29,40,0
46.7,24.5,86,25,34,0
52.5,82.4,85,28,41,0
49.5,45.3,31,29,39,0
77.7,73.5,63,28,37,0
50.9,69.1,31,27,36,0
81.2,71.2,33,30,37,0
51.7,36.5,61,28,34,0
76.6,77.2,39,27,37,0
80.2,68.2,37,30,34,0
48.1,57.2,39,26,41,0
77.2,0.8,38,29,39,0
57.7,6,86,27,37,0
50.2,42.2,34,29,37,0
80.2,94.2,65,29,33,0
77.1,58.7,67,29,42,0
56.8,72.2,68,26,34,0
50.6,6.4,73,27,32,0
70.3,22.5,79,29,39,0
80.5,62.3,33,29,39,0
81.1,96.9,65,28,33,0
49.5,64.1,35,25,37,0
78.1,29.7,35,25,40,0
50.7,75.1,30,25,40,0
50.2,66.2,66,27,38,0
56.1,57.9,67,26,33,0
54,57.7,33,25,41,0
71.1,39.1,80,29,33,0
83.7,9.9,35,25,43,0
79.6,22.5,35,27,42,0
47.4,19.4,85,29,32,0
52.3,46.8,64,26,40,0
77.4,62.9,65,25,33,0
58.2,1.6,73,25,34,0
50.3,78.7,78,30,39,0
49.6,36.1,66,25,36,0
70.4,14.4,76,25,42,0
50,20.9,80,26,42,0
52.8,51.8,89,28,33,0
76.8,75.9,35,28,35,0
79.7,25.1,33,29,37,0
75.7,62.3,35,28,41,0
76.1,12,77,28,42,0
55.1,90.9,78,26,41,0
79,40.9,35,30,40,0
82.6,62.3,80,29,41,0
74.8,19.4,76,25,39,0
79.7,46.8,31,30,43,0
51,67.4,71,29,33,0
45.3,41,81,25,42,0
93.2,28,87,30,43,0
80.6,84.6,30,29,32,0
51.8,31,83,29,38,0
82.6,17.1,40,28,32,0
83.6,87.3,34,27,43,0
88.4,39.8,67,29,37,0
49.8,89.1,38,26,34,0
47.9,74.7,67,25,34,0
50.9,57.1,34,27,38,0
53.5,16.3,70,28,38,0
54.1,77.6,36,30,34,0
82.1,6.1,34,28,32,0
76.7,83.3,55,30,40,0
52.2,41.3,90,27,39,0
84.4,99,36,26,36,0
50.9,73.8,60,27,43,0
76,91.7,73,27,43,0
82.7,99.3,64,29,41,0
84.8,94.4,63,30,39,0
76.6,45.6,79,25,40,0
50.5,87.8,35,27,40,0
83.6,89.2,38,25,38,0
81.6,55.9,30,28,33,0
75.9,10,33,30,35,0
80.5,31.4,30,30,41,0
83.8,10,36,25,34,0
79.7,69.7,53,26,40,0
45.2,52.5,38,28,35,0
51.9,35.7,85,29,34,0
81.5,19.1,33,28,40,0
51.5,42.2,34,25,42,0
53.5,57,75,26,32,0
53.3,41.3,87,27,34,0
81.1,17.8,34,29,39,0
46.5,93.1,86,26,36,0
80.7,7.5,34,28,34,0
83.3,39.8,34,28,41,0
79.3,89.7,78,26,35,0
82.3,59.6,72,30,34,0
75.2,68.4,36,27,33,0
75.9,8.3,30,30,43,0
50.9,69.7,31,28,41,0
51.5,60.9,65,28,42,0
81.4,85.1,38,26,32,0
76.1,0.3,71,30,37,0
82.6,67.2,39,29,37,0
84.1,72.4,37,27,41,0
77.3,55.6,35,25,40,0
80.7,70,56,26,34,0
80.7,17.8,35,28,38,0
72.7,4,75,27,34,0
87.3,23.2,77,25,38,0
71.6,21.4,80,27,38,0
93.4,26.9,80,26,32,0
54.2,24,78,28,34,0
93.9,35.5,72,29,35,0
84.5,84.4,35,26,37,0
83,84.1,57,25,37,0
80.7,87,57,27,38,0
79.4,88,37,25,36,0
78.6,30.7,34,25,36,0
94,14.3,77,27,34,0
76.1,42.3,36,29,39,0
50,67.1,67,26,39,0
80.2,96.6,38,29,37,0
47.2,46.2,78,26,41,0
75.8,24.1,31,28,36,0
75.8,30,69,25,40,0
80.8,42,70,30,34,0
80,66.6,32,28,41,0
84.8,76.5,68,25,35,0
47.7,70.2,38,28,40,0
47.3,61.2,39,30,37,0
53.4,22.6,73,30,41,0
81.4,45.2,57,25,36,0
48,65.8,36,27,34,0
80.3,12.4,32,29,33,0
83.3,82.5,51,28,43,0
46.1,4.8,81,28,43,0
78.2,52.6,39,30,38,0
73.4,30.6,86,28,36,0
84.1,13.6,79,25,43,0
83.6,73.6,31,30,42,0
50.4,91.6,72,28,38,0
76.1,56,51,26,42,0
46.3,68.8,81,27,36,0
77.6,74,57,26,32,0
84.2,52.2,30,29,39,0
51.3,34.5,76,30,34,0
49.2,46.1,39,30,36,0
83.9,34.2,31,28,43,0
48.1,39.5,77,28,39,0
75.7,70.2,50,29,39,0
56.8,74.3,84,29,39,0
81.8,23.4,30,26,40,0
45.8,53.7,84,26,37,0
47.6,60.1,40,25,37,0
75.9,1.3,31,27,36,0
45.3,76.9,35,29,42,0
72.6,34.8,79,25,38,0
83.1,37.8,31,25,38,0
48.8,97.5,35,26,43,0
52.2,88.8,67,30,40,0
92.1,35.2,90,30,41,0
46.4,57.1,40,27,37,0
77.1,42.2,34,30,35,0
83.1,48.3,78,29,35,0
52,88.8,82,28,39,0
75.1,71.8,34,26,36,0
80.2,41.5,53,29,35,0
94.8,37.5,61,30,41,0
75.6,5.7,33,27,38,0
48.3,42.6,34,27,37,0
49.8,36.3,81,29,35,0
83.5,36.4,32,27,39,0
75.3,34.4,34,30,36,0
54.5,81.9,81,30,39,0
56.3,25,90,29,43,0
77.7,39.7,88,26,39,0
52.6,27.3,77,27,33,0
83.5,93.2,53,30,37,0
91.2,6.6,65,26,33,0
80,69.7,50,26,37,0
81,98,35,27,36,0
84.3,22.4,84,28,38,0
51.8,64.4,38,25,37,0
52.7,71,38,28,36,0
55.4,70.4,65,27,37,0
78.1,8.9,35,25,34,0
75.8,6.8,31,25,33,0
49.6,90.7,32,27,32,0
83.2,7.3,34,26,32,0
76.6,77.9,66,25,34,0
82.8,98.4,40,28,37,0
53.4,41,31,28,37,0
51,28,71,29,43,0
49,78,60,27,32,0
46.1,25.4,82,26,35,0
78.6,28.5,73,30,39,0
77.2,55.4,79,25,37,0
54.5,72.7,69,25,32,0
51.8,38.9,83,26,37,0
76.6,85.5,30,27,32,0
53.6,38.4,69,27,42,0
50.7,98,89,26,43,0
76.2,19.3,40,28,36,0
81.6,67.6,35,26,39,0
48.2,45.2,71,30,34,0
76,47.2,59,29,35,0
79.9,59.2,34,25,37,0
50,56.1,34,30,37,0
77.9,21.3,84,28,38,0
50.3,42,68,26,34,0
73.8,5.8,86,30,39,0
84.8,14.5,38,26,33,0
78.8,58.9,77,28,40,0
48.8,30.7,60,25,40,0
75.7,33.8,88,30,37,0
83.2,29.5,39,28,36,0
84.1,30.4,33,30,43,0
49.9,86.8,62,28,39,0
91,8.4,87,30,35,0
77.1,58.6,35,28,41,0
75.9,1.3,36,30,40,0
75.1,66.7,37,29,33,0
82.4,68.2,31,29,37,0
52.3,21,63,26,41,0
84.3,18.7,82,28,42,0
76.1,30,40,29,34,0
83.7,2.5,38,28,35,0
75.6,91.8,33,29,38,0
71.1,28.8,86,29,37,0
50.2,77,39,27,38,0
88.5,0,67,27,43,0
80.5,99.8,51,29,41,0
80.2,50,71,30,37,0
47.4,72.4,31,26,42,0
80.9,61.4,39,27,35,0
83.5,3.5,30,27,34,0
81.7,38.5,82,28,39,0
83.4,49.8,50,29,42,0
50.3,80.2,36,28,39,0
76.2,0.2,30,25,35,0
52.3,45.7,31,29,33,0
48.2,26.7,60,30,38,0
49.4,26.8,76,27,32,0
76.3,49.6,51,25,34,0
46.1,3.8,64,28,42,0
82.5,37.4,39,26,35,0
48.1,48.3,38,28,35,0
48.9,19.2,62,25,42,0
52.2,58.9,75,30,35,0
80.7,71.4,35,26,35,0
77.4,23.7,40,26,33,0
84.1,99.3,70,30,35,0
48.5,71.4,38,28,35,0
55.7,18.7,90,26,34,0
71.5,24.4,63,29,37,0
82.4,99.4,79,25,38,0
50.9,69,34,30,41,0
50,5.9,88,26,32,0
46,86.5,36,29,34,0
49.8,76.9,62,30,41,0
77,51.5,56,29,43,0
50.5,47.2,40,28,43,0
48.2,79.8,68,29,43,0
55.1,57.6,78,30,43,0
79.9,36.5,85,28,33,0
48,95,66,27,40,0
55.3,22.6,83,25,33,0
46.7,62.6,69,30,41,0
50.2,56.1,32,30,32,0
84.7,52.4,33,28,38,0
86.5,1.1,60,28,40,0
70.2,15.4,71,28,41,0
50.2,32.7,79,27,32,0
94.7,32.2,86,28,36,0
52,37,65,29,34,0
56.8,13.9,66,28,43,0
47,3.9,83,30,36,0
51.4,79.8,60,25,43,0
52.8,55.2,65,29,33,0
84.2,65.1,68,29,33,0
49.8,99.7,66,30,33,0
85.1,27.1,90,28,40,0
82,74.9,35,25,36,0
52.4,87.7,87,26,38,0
77.9,42.6,37,30,36,0
75.2,70.6,33,26,37,0
54.7,32,77,28,39,0
46.8,60.9,35,26,34,0
51.6,49.4,62,25,37,0
46.2,90.5,40,26,36,0
80.9,5,36,29,33,0
83.4,64.6,60,27,36,0
84.5,97.5,71,25,37,0
46.8,55.8,90,29,37,0
84.1,2.3,40,28,39,0
84.3,54,73,26,43,0
47.2,47.6,77,26,33,0
54.7,90.5,88,29,36,0
82.9,6,33,29,42,0
51.4,28.5,88,26,33,0
47.5,77.8,33,26,37,0
80,11.3,89,25,37,0
50.5,64.7,33,29,39,0
76.8,92,33,30,32,0
53,48.7,89,29,38,0
50.4,19.1,73,26,41,0
50.3,72.3,38,27,32,0
76.2,17.3,39,29,43,0
48.5,64.3,60,30,36,0
84.7,27.8,30,29,38,0
53.2,57.2,83,29,41,0
50.3,77.8,37,29,43,0
76.6,9.6,64,28,33,0
53.8,5.7,87,28,43,0
83.3,68.8,30,27,42,0
77.8,89.3,71,29,40,0
74.8,21.7,86,26,42,0
77.5,95.9,77,25,37,0
51,51.1,72,30,35,0
78.6,3.4,30,30,40,0
80.7,11,60,29,38,0
77.1,65.2,71,30,33,0
80.8,51.1,39,26,43,0
54,97,71,30,39,0
75.9,76.4,38,25,37,0
81.7,45.7,52,26,32,0
75.7,10.7,34,26,35,0
77.3,40.9,79,30,32,0
54,50.1,62,25,37,0
46.3,31.9,80,29,42,0
82.1,13.9,30,30,38,0
80.6,64.8,32,30,32,0
81.8,78.8,34,30,33,0
58.2,66.5,76,25,37,0
54,36.4,80,29,32,0
80.6,33.8,38,27,40,0
80.6,25.3,39,27,40,0
83.7,28.8,34,28,43,0
95,18.8,61,25,38,0
51.3,48.3,87,29,35,0
50.2,4.8,80,28,39,0
46.6,21,82,26,40,0
51,18,82,29,43,0
51.8,37.4,89,26,34,0
92.8,23.7,68,27,39,0
77.4,85.1,35,26,43,0
83.5,43.1,52,29,32,0
82.2,44.2,52,30,34,0
75.5,0.5,32,26,39,0
53.5,96.9,37,26,38,0
53.4,51.9,32,26,41,0
83.2,68.8,80,26,38,0
90.6,23.3,87,29,37,0
79.8,91.4,64,29,32,0
84.6,83.8,73,28,38,0
52.8,54.3,35,25,42,0
79.6,78.7,68,27,39,0
83.2,70.4,39,27,38,0
82.2,80.9,33,30,35,0
89.3,2.5,67,27,40,0
57.7,20.4,73,30,36,0
57.3,14.9,74,28,32,0
83.2,31.5,34,25,37,0
76.7,96.3,59,30,38,0
48.1,2.7,85,27,43,0
47.3,42.6,36,28,34,0
45.9,64.5,34,26,38,0
83.8,75.5,63,30,32,0
77.1,58.4,33,25,39,0
51,11.1,77,30,36,0
45.1,44.6,32,30,41,0
56,41.8,67,28,34,0
84.6,38.6,33,25,43,0
79.3,83.9,34,28,37,0
75.5,91.4,32,28,34,0
52.2,79,35,29,32,0
78.2,27.6,32,29,34,0
79.8,90.3,34,25,43,0
82.3,94.8,54,30,40,0
54,30.4,90,26,35,0
53.7,99.5,62,27,39,0
54.1,44.3,88,25,39,0
82.1,15.2,38,28,38,0
50.5,45.2,82,25,43,0
83.3,52.7,60,27,37,0
54.6,49,85,27,42,0
75.1,37.3,35,25,35,0
54.8,65,35,26,38,0
45.5,71.8,33,26,41,0
50.5,99.3,35,25,43,0
51.7,92.2,39,30,42,0
53,84.2,30,25,36,0
46.1,69.8,82,26,42,0
57,18.7,63,27,43,0
88.1,35.9,83,25,34,0
81.6,39.3,90,29,36,0
47.9,33.9,71,29,40,0
72.3,38.4,80,26,32,0
79.8,3.3,38,27,41,0
53.1,64.5,68,29,42,0
86.3,11.3,71,28,33,0
55.4,66.1,72,28,42,0
78.9,69,50,29,32,0
45.7,32.5,86,28,34,0
86.2,4.1,76,25,37,0
54.3,36.6,84,27,32,0
51,56.5,66,25,42,0
80,23,31,29,36,0
47.1,86.9,82,26,37,0
77,7.1,33,27,38,0
46.4,52.6,87,25,32,0
76.9,50.3,76,26,36,0
76.4,68.9,40,27,39,0
48.7,18,90,28,39,0
57.8,1.1,63,26,38,0
45.8,1.3,75,30,34,0
77.8,95.8,68,29,42,0
57.5,44.7,61,28,42,0
86.7,22.2,76,25,37,0
76.9,62.7,32,25,37,0
82.3,52,33,30,38,0
77.9,85.3,32,28,39,0
76.2,17.2,39,27,33,0
53.7,73.1,90,28,43,0
77.9,67.6,55,30,36,0
84.5,94.5,62,30,32,0
53.9,19.4,65,26,37,0
52.5,56.1,34,27,43,0
80.6,54.2,36,25,41,0
94.2,13,90,25,41,0
92.1,38.6,77,29,42,0
46.1,94.9,76,28,35,0
54,26.4,73,30,33,0
79.7,29.3,37,26,36,0
78,4,30,27,32,0
79.2,41.8,37,27,38,0
55,99.5,72,29,43,0
46.3,50.7,90,25,38,0
83.3,86,52,27,41,0
49.9,53.7,63,30,35,0
50.9,76.5,64,28,37,0
81.4,89.4,39,27,41,0
78.4,64.7,31,27,42,0
84,20,30,29,40,0
80.9,66.7,60,26,39,0
49.4,99.9,89,29,36,0
57.1,11.8,60,30,40,0
88,14.1,69,30,42,0
77.7,15.9,32,29,37,0
54,79.8,37,28,35,0
54.8,99.5,36,30,32,0
82.1,60.5,56,25,34,0
52.1,62.6,66,28,40,0
46.8,95.7,82,28,35,0
82.2,5.1,32,27,32,0
75.2,21.3,35,29,32,0
53.6,79.6,82,25,38,0
79.2,87.7,39,27,42,0
76.1,31.4,39,26,34,0
49.9,41.2,34,26,33,0
58.3,4.1,60,29,32,0
56.2,100,72,28,32,0
45.3,95.6,34,25,36,0
49.2,1.7,68,25,32,0
75.5,32.6,40,26,42,0
46.8,89.5,61,28,42,0
78.6,18.8,65,29,40,0
78,33.7,62,25,34,0
84.8,56.4,30,27,34,0
77.6,33.5,32,26,40,0
76.1,34.7,36,29,39,0
55.8,99.1,82,30,33,0
55.5,10.9,77,29,32,0
77.2,53.2,39,25,33,0
73.9,21.8,90,26,41,0
80,23.9,33,25,42,0
78.8,44.2,40,30,32,0
78.9,96.1,34,25,32,0
50,54.3,78,29,35,0
84,65,40,29,41,0
80.5,26,35,28,36,0
52.8,65.4,40,26,36,0
78.2,10.5,37,28,33,0
88.7,16.1,63,25,38,0
56.1,55.3,69,27,37,0
48.8,11.8,87,25,33,0
80.7,55.9,67,27,37,0
89,5.4,68,28,33,0
79.7,84.7,39,30,35,0
51,67.2,79,30,41,0
77.3,75.5,72,29,42,0
78.5,75.1,38,28,39,0
45.4,57.9,62,25,37,0
54.9,24.4,84,26,37,0
76.3,13,87,30,39,0
52.8,79.7,80,25,32,0
47.7,39.2,70,27,42,0
78.4,61.3,79,30,38,0
83.5,18.6,88,25,37,0
46.9,59.2,38,29,32,0
48.7,46.2,77,29,40,0
83.8,69.4,62,30,43,0
52.8,92.1,63,25,42,0
83,88.7,39,26,35,0
45.6,0.4,64,29,41,0
80,7.2,65,27,39,0
77.6,2,88,30,37,0
51.3,30.3,61,28,38,0
84.1,64,75,27,38,0
75.1,97.5,40,27,41,0
76.7,81.4,71,29,39,0
54.8,82.5,36,30,40,0
76.7,19.6,31,26,43,0
76.1,33.3,82,26,38,0
76.8,43.5,38,27,32,0
70.9,28.2,89,25,34,0
47.7,97.3,65,25,36,0
45.4,55.6,37,26,38,0
52.8,83.4,71,29,36,0
80.7,34.8,39,30,43,0
93.5,13.8,72,27,38,0
79.6,14.8,38,28,34,0
76.2,4,39,26,42,0
84.6,71.5,36,26,33,0
76.4,11.9,79,26,37,0
80.1,30.9,67,29,35,0
86.5,23.1,75,30,40,0
78.7,26.9,36,27,32,0
76,15,32,25,33,0
51.7,82.5,33,30,42,0
79.3,78.2,73,30,43,0
78,19.3,40,30,41,0
77,44.1,68,30,35,0
58.2,37.9,79,26,37,0
57.9,18.6,83,28,38,0
58.3,42.3,66,30,37,0
51.8,64.2,31,30,38,0
46.4,60.6,33,30,34,0
50,25.9,66,25,35,0
79,17.3,34,29,36,0
91.9,25.2,64,26,42,0
48.8,22.3,68,25,41,0
51.3,72.1,73,28,34,0
83.7,9,38,29,42,0
75.2,37.1,40,28,34,0
52.2,41.8,30,26,35,0
77.5,59,63,29,38,0
58.2,9.6,66,29,33,0
56,87.6,64,27,32,0
52.5,33.3,82,28,32,0
78.3,34.5,35,25,43,0
71.4,4.1,86,25,36,0
50.5,88.9,69,29,37,0
78.9,51,32,27,42,0
79.2,60.6,35,28,33,0
80.1,62,39,27,38,0
80.5,10.2,36,27,37,0
76.5,90,35,26,40,0
79.3,28.9,36,26,32,0
45.2,69.7,61,28,42,0
88.4,16.3,90,28,32,0
54.1,70.7,31,29,32,0
81.4,6.4,68,25,41,0
45.8,36.1,81,26,33,0
79.5,50.4,72,26,36,0
51.1,26.7,75,29,35,0
81.5,54,65,28,36,0
54.9,52.2,73,27,42,0
76.3,9.5,33,30,32,0
56.7,23,71,30,41,0
78.2,40,40,27,38,0
84.3,89.7,73,28,42,0
54.3,2.6,73,29,42,0
47,68.6,31,27,36,0
76.4,91.2,38,30,40,0
49,60.9,31,30,42,0
46.5,54.2,40,27,39,0
79.1,91.6,32,27,33,0
83.5,19.2,30,28,39,0
82.9,82.7,78,30,41,0
83.2,64.8,58,28,38,0
82.8,87.6,33,28,37,0
45.3,84.5,84,30,40,0
47.1,99.2,81,28,43,0
53.7,50.1,33,25,35,0
78.2,66.5,37,28,37,0
82.6,30.7,82,25,33,0
58.5,65,77,30,35,0
75.5,69.8,59,29,38,0
80.8,43.4,80,25,36,0
51.6,12.6,81,25,39,0
53.6,17.2,66,27,34,0
52.1,61,71,29,39,0
83.4,60.8,77,28,42,0
82.6,32.2,62,26,40,0
77.3,74.9,67,28,32,0
56.2,50.4,80,27,39,0
71,37.2,71,30,42,0
77,45,40,29,36,0
71.2,12.8,77,29,41,0
45.9,29.2,89,27,32,0
49.3,63.7,76,30,36,0
79.4,43.1,31,25,34,0
93.6,8.5,85,28,38,0
48.2,54.1,75,29,43,0
84.6,92.3,76,28,32,0
81.9,14.2,38,30,32,0
81.1,68.7,40,28,39,0
80.8,45.7,36,25,36,0
80.5,23.4,32,30,38,0
45.8,92.1,80,26,32,0
46.6,48.3,38,27,36,0
74.5,39.4,65,27,37,0
81.4,58.1,62,25,32,0
84.1,27.9,39,29,35,0
46.4,59.4,38,29,37,0
77.1,46.7,66,27,36,0
93.6,30.6,67,27,38,0
75.8,43.5,39,27,43,0
47.6,33.3,83,26,33,0
77.7,38.8,34,27,32,0
57.4,11.3,83,25,39,0
82.1,27,77,27,41,0
82,75.6,63,28,37,0
76.2,16.8,39,29,39,0
80.6,4.9,37,26,32,0
85.3,14.1,79,30,39,0
79.9,79.6,50,25,36,0
51.5,61.1,87,29,40,0
49.7,41.7,40,26,43,0
54.8,71.7,36,30,42,0
91.9,1.6,61,28,35,0
47.1,95.7,61,30,37,0
55,45.7,61,27,32,0
49,46,79,30,43,0
54.1,98.8,89,25,32,0
45.5,71.7,39,26,39,0
49.3,40.2,38,25,32,0
84.6,39.4,36,27,40,0
78.6,14.4,39,25,37,0
86.2,17.2,63,26,40,0
48.9,85.7,39,26,42,0
77.5,30,35,29,37,0
51.4,14.6,81,29,32,0
80.3,91.1,31,29,41,0
45.7,7.7,63,30,41,0
78,66.5,78,29,32,0
80.4,11.1,35,30,34,0
77.6,78.7,53,29,35,0
78.8,26.6,35,25,38,0
49,20.2,83,27,37,0
51.9,83.2,86,26,36,0
45.6,93.5,67,29,32,0
84.3,60.9,38,29,40,0
81.9,64.6,53,29,40,0
77.9,4.4,39,26,41,0
80.9,94.5,37,29,36,0
48.9,44.8,32,30,43,0
81.8,5.3,40,28,37,0
80.6,99.3,53,27,37,0
57.5,84.4,70,29,35,0
47.7,37.7,69,28,38,0
46.4,46.3,33,26,33,0
84.7,41.4,32,30,33,0
54.8,99.3,40,25,38,0
50.4,12.3,62,25,36,0
78.8,44.6,30,27,43,0
52.8,90.7,33,26,32,0
85.7,7.8,72,26,39,0
54.6,74.5,70,29,38,0
75.9,57.9,71,25,42,0
53.2,57.4,37,25,41,0
53,6.1,81,26,32,0
49.9,25,90,29,33,0
52.4,53.5,34,28,33,0
84.6,7.1,37,30,34,0
49.8,54.1,78,29,42,0
45.1,59.3,74,27,43,0
88.7,29,72,27,38,0
77.4,49,35,30,39,0
73.4,37.6,73,27,40,0
77.3,38.3,38,25,39,0
76.4,23.1,32,29,37,0
51,45.1,84,27,33,0
54.9,6.2,68,28,39,0
46.1,77.9,32,29,35,0
58.1,29.7,89,28,36,0
77.5,3.8,39,30,33,0
92.7,8.1,70,30,39,0
78.6,39.2,83,30,32,0
80.3,27.3,38,29,39,0
54.6,56.1,35,30,37,0
55.5,78.3,61,29,43,0
80.2,99.7,58,27,42,0
81.5,40,38,28,42,0
75.9,59.7,31,27,36,0
74.7,14.5,80,29,32,0
83.2,75.6,34,30,32,0
77.9,18.9,78,28,32,0
76.2,32,30,26,40,0
78.9,21.3,64,30,34,0
78.6,12.6,35,26,41,0
50.7,68.3,73,27,32,0
53,56.7,88,28,43,0
83.1,29.8,31,26,40,0
55.8,73,85,28,33,0
47.4,94.5,82,29,35,0
55.9,9.7,61,29,43,0
54.4,28.3,81,27,42,0
84.7,91.2,67,25,38,0
57.7,12.2,68,25,40,0
76.2,99,78,26,42,0
47.6,87.4,31,30,40,0
82.6,4,35,27,36,0
55.9,6.6,62,27,36,0
45.3,53.4,89,25,34,0
78.2,78.5,32,29,35,0
78.5,19.9,72,28,32,0
75.3,26.6,33,29,35,0
80.4,83.4,33,26,36,0
78.3,77.7,32,26,40,0
46.3,50.1,30,29,33,0
46.1,66.6,36,29,33,0
81.4,29.2,40,30,32,0
79,4.3,31,25,35,0
47.3,84.3,84,25,34,0
80.3,90.7,68,28,36,0
77,7.3,66,29,40,0
75.9,37.1,71,29,43,0
54.8,0.5,67,29,32,0
46.6,61.4,38,26,41,0
52.5,88,40,29,37,0
79.3,19.7,31,27,37,0
48.8,84.5,38,27,43,0
83,53.4,34,27,39,0
49.7,26,81,30,37,0
51.1,87.2,89,29,41,0
77.1,54.1,30,28,40,0
79.8,21.5,35,25,39,0
50.7,63.4,36,30,34,0
84.1,99.6,30,26,34,0
81.5,77.1,31,30,32,0
47.4,7.2,73,30,34,0
80.8,60.5,39,27,40,0
46.7,48.5,35,25,42,0
77.1,71.8,66,25,34,0
84.1,99.8,40,30,38,0
78.6,7.7,40,28,41,0
84.2,79.7,30,25,40,0
54,58.9,34,30,33,0
79.8,81.4,73,25,42,0
58,42.2,74,25,34,0
72.8,10,76,27,37,0
54.3,93.7,32,25,38,0
48.2,58.6,35,28,38,0
83.4,13.7,37,29,32,0
46.7,90.3,36,29,39,0
49.4,36.4,75,27,38,0
54.4,58.1,31,29,36,0
48.5,74.5,30,25,38,0
53.7,61.2,36,26,39,0
79.2,44.4,70,28,39,0
46.3,77.2,31,25,43,0
52.9,7.8,82,30,39,0
48.3,83,37,28,33,0
50,96.9,40,26,35,0
77.2,5.5,33,25,42,0
84.3,40.6,30,29,34,0
51.2,88.9,70,26,42,0
45.6,95.8,81,28,32,0
77.5,54.6,50,28,38,0
77.9,10.7,38,25,32,0
47.6,71.9,86,26,37,0
46.9,91.7,34,26,40,0
50.8,18,61,27,32,0
